trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
23689970,2019-07-11 17:13:19 UTC,2019-07-11 18:48:28 UTC,766,5709.0,276,California Ave & North Ave,284,Michigan Ave & Jackson Blvd,Customer,Female,2000
23689975,2019-07-11 17:13:25 UTC,2019-07-11 18:48:32 UTC,3030,5706.0,276,California Ave & North Ave,284,Michigan Ave & Jackson Blvd,Customer,Female,2000
23689997,2019-07-11 17:13:39 UTC,2019-07-11 17:15:12 UTC,5426,92.0,289,Wells St & Concord Ln,118,Sedgwick St & North Ave,Subscriber,Male,2001
23690016,2019-07-11 17:03:39 UTC,2019-07-11 17:07:28 UTC,22,228.0,342,Wolcott Ave & Polk St,122,Ogden Ave & Congress Pkwy,Subscriber,Male,1951
23690052,2019-07-11 17:14:21 UTC,2019-07-11 17:22:14 UTC,5509,472.0,59,Wabash Ave & Roosevelt Rd,273,Michigan Ave & 18th St,Subscriber,Female,1950
23690139,2019-07-11 17:15:34 UTC,2019-07-11 17:25:58 UTC,3419,623.0,124,Damen Ave & Cullerton St,261,Hermitage Ave & Polk St,Subscriber,Female,1952
23690314,2019-07-11 17:17:43 UTC,2019-07-11 17:37:46 UTC,3890,1203.0,287,Franklin St & Monroe St,301,Clark St & Schiller St,Subscriber,Male,1958
23690403,2019-07-11 17:18:53 UTC,2019-07-11 17:26:11 UTC,2357,438.0,414,Canal St & Taylor St,32,Racine Ave & Congress Pkwy,Subscriber,Male,1953
23690438,2019-07-11 17:19:21 UTC,2019-07-11 17:32:37 UTC,613,795.0,309,Leavitt St & Armitage Ave,374,Western Ave & Walton St,Subscriber,Male,1956
23690584,2019-07-11 17:21:09 UTC,2019-07-11 17:43:22 UTC,4649,1332.0,141,Clark St & Lincoln Ave,60,Dayton St & North Ave,Subscriber,Female,1954
23690586,2019-07-11 17:21:09 UTC,2019-07-11 17:43:15 UTC,130,1325.0,141,Clark St & Lincoln Ave,60,Dayton St & North Ave,Subscriber,Male,1946
23690703,2019-07-11 17:22:53 UTC,2019-07-11 17:38:25 UTC,5943,931.0,147,Indiana Ave & 26th St,149,Calumet Ave & 33rd St,Customer,Male,2000
23690747,2019-07-11 17:22:25 UTC,2019-07-11 17:29:21 UTC,597,415.0,84,Milwaukee Ave & Grand Ave,277,Ashland Ave & Grand Ave,Subscriber,Male,1954
23690804,2019-07-11 17:24:19 UTC,2019-07-11 17:30:19 UTC,3850,360.0,18,Wacker Dr & Washington St,198,Green St & Madison St,Subscriber,Female,2000
23690867,2019-07-11 17:22:25 UTC,2019-07-11 17:29:21 UTC,597,415.0,84,Milwaukee Ave & Grand Ave,277,Ashland Ave & Grand Ave,Subscriber,Male,1954
23691026,2019-07-11 17:27:36 UTC,2019-07-11 17:40:45 UTC,1699,788.0,168,Michigan Ave & 14th St,49,Dearborn St & Monroe St,Subscriber,Male,1957
23691047,2019-07-11 17:25:21 UTC,2019-07-11 17:33:55 UTC,1030,514.0,192,Canal St & Adams St,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1959
23691076,2019-07-11 17:28:20 UTC,2019-07-11 17:52:54 UTC,3246,1473.0,100,Orleans St & Merchandise Mart Plaza,623,Michigan Ave & 8th St,Subscriber,Male,1958
23691342,2019-07-11 17:32:53 UTC,2019-07-11 17:39:29 UTC,1175,395.0,29,Noble St & Milwaukee Ave,16,Paulina Ave & North Ave,Subscriber,Female,1931
23691368,2019-07-11 17:33:11 UTC,2019-07-11 17:45:54 UTC,4888,763.0,289,Wells St & Concord Ln,140,Dearborn Pkwy & Delaware Pl,Customer,Male,2000
23691386,2019-07-11 17:33:20 UTC,2019-07-11 17:45:54 UTC,1509,753.0,289,Wells St & Concord Ln,140,Dearborn Pkwy & Delaware Pl,Customer,Male,2002
23691473,2019-07-11 17:34:31 UTC,2019-07-11 17:40:58 UTC,1265,386.0,110,Dearborn St & Erie St,111,Sedgwick St & Huron St,Subscriber,Female,1956
23691488,2019-07-11 17:34:39 UTC,2019-07-11 17:40:45 UTC,1402,366.0,286,Franklin St & Adams St (Temp),100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1956
23691527,2019-07-11 17:22:25 UTC,2019-07-11 17:29:21 UTC,597,415.0,84,Milwaukee Ave & Grand Ave,277,Ashland Ave & Grand Ave,Subscriber,Male,1954
23691707,2019-07-11 17:37:24 UTC,2019-07-11 17:46:31 UTC,2991,547.0,287,Franklin St & Monroe St,74,Kingsbury St & Erie St,Subscriber,Male,1959
23691820,2019-07-11 17:38:21 UTC,2019-07-11 23:12:01 UTC,5042,20020.0,59,Wabash Ave & Roosevelt Rd,74,Kingsbury St & Erie St,Subscriber,Male,1958
23691913,2019-07-11 17:40:20 UTC,2019-07-11 17:51:06 UTC,5896,645.0,287,Franklin St & Monroe St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1957
23692180,2019-07-11 17:44:13 UTC,2019-07-11 18:02:48 UTC,5838,1115.0,81,Daley Center Plaza,168,Michigan Ave & 14th St,Subscriber,Female,1956
23692376,2019-07-11 17:47:07 UTC,2019-07-11 17:50:59 UTC,3166,232.0,59,Wabash Ave & Roosevelt Rd,72,Wabash Ave & 16th St,Subscriber,Male,1959
23692401,2019-07-11 16:33:40 UTC,2019-07-11 17:00:16 UTC,2127,1595.0,195,Columbus Dr & Randolph St,339,Emerald Ave & 31st St,Subscriber,Female,1951
23692497,2019-07-11 16:29:03 UTC,2019-07-11 16:54:55 UTC,5983,1552.0,76,Lake Shore Dr & Monroe St,370,Calumet Ave & 21st St,Customer,Female,2000
23692573,2019-07-11 16:29:09 UTC,2019-07-11 16:54:55 UTC,1029,1546.0,76,Lake Shore Dr & Monroe St,370,Calumet Ave & 21st St,Customer,Female,2000
23692678,2019-07-11 17:34:16 UTC,2019-07-11 17:47:22 UTC,1762,785.0,255,Indiana Ave & Roosevelt Rd,75,Canal St & Jackson Blvd,Subscriber,Male,1955
23692760,2019-07-11 17:52:46 UTC,2019-07-11 18:12:26 UTC,1357,1180.0,59,Wabash Ave & Roosevelt Rd,125,Rush St & Hubbard St,Subscriber,Male,1958
23692927,2019-07-11 17:55:30 UTC,2019-07-11 17:59:29 UTC,5957,239.0,325,Clark St & Winnemac Ave,295,Broadway & Argyle St,Subscriber,Male,1952
23693072,2019-07-11 17:57:40 UTC,2019-07-11 18:18:43 UTC,1786,1263.0,478,Rockwell St & Eastwood Ave,640,Bernard St & Elston Ave,Subscriber,Male,1955
23693133,2019-07-11 17:58:37 UTC,2019-07-11 18:08:10 UTC,1421,573.0,211,St. Clair St & Erie St,31,Franklin St & Chicago Ave (Temp),Subscriber,Male,1954
23693166,2019-07-11 17:59:00 UTC,2019-07-11 18:03:45 UTC,2656,284.0,180,Ritchie Ct & Banks St,126,Clark St & North Ave,Subscriber,Female,1958
23693209,2019-07-11 17:59:38 UTC,2019-07-11 18:02:49 UTC,1048,191.0,240,Sheridan Rd & Irving Park Rd,312,Clarendon Ave & Gordon Ter,Subscriber,Male,1951
23693404,2019-07-11 17:19:01 UTC,2019-07-11 17:27:52 UTC,6269,531.0,66,Clinton St & Lake St,74,Kingsbury St & Erie St,Subscriber,Female,1952
23693577,2019-07-11 18:05:45 UTC,2019-07-11 18:45:10 UTC,4455,2365.0,150,Fort Dearborn Dr & 31st St,263,Rhodes Ave & 32nd St,Subscriber,Female,1959
23693751,2019-07-11 18:08:46 UTC,2019-07-11 18:30:59 UTC,3506,1332.0,74,Kingsbury St & Erie St,220,Clark St & Drummond Pl,Subscriber,Male,1959
23693920,2019-07-11 18:11:33 UTC,2019-07-11 18:17:57 UTC,3714,384.0,75,Canal St & Jackson Blvd,198,Green St & Madison St,Subscriber,Male,1955
23693938,2019-07-11 18:12:01 UTC,2019-07-11 18:17:43 UTC,554,342.0,254,Pine Grove Ave & Irving Park Rd,114,Sheffield Ave & Waveland Ave,Subscriber,Male,1951
23693997,2019-07-11 18:13:03 UTC,2019-07-11 18:18:55 UTC,3780,351.0,489,Drake Ave & Addison St,479,Drake Ave & Montrose Ave,Subscriber,Male,1952
23694146,2019-07-11 18:15:43 UTC,2019-07-11 19:11:42 UTC,1227,3358.0,69,Damen Ave & Pierce Ave,41,Federal St & Polk St,Customer,Male,2000
23694168,2019-07-11 17:20:37 UTC,2019-07-11 17:28:30 UTC,3339,472.0,344,Ravenswood Ave & Lawrence Ave,460,Clark St & Bryn Mawr Ave,Subscriber,Male,1959
23694212,2019-07-11 18:16:54 UTC,2019-07-11 18:35:52 UTC,6290,1137.0,7,Field Blvd & South Water St,196,Cityfront Plaza Dr & Pioneer Ct,Customer,Female,2000
23694224,2019-07-11 18:17:10 UTC,2019-07-11 18:35:51 UTC,516,1121.0,7,Field Blvd & South Water St,196,Cityfront Plaza Dr & Pioneer Ct,Customer,Female,2000
23694362,2019-07-11 18:19:19 UTC,2019-07-11 18:22:49 UTC,5142,209.0,59,Wabash Ave & Roosevelt Rd,72,Wabash Ave & 16th St,Subscriber,Male,1954
23694515,2019-07-11 18:19:39 UTC,2019-07-11 18:51:14 UTC,6048,1895.0,137,Morgan Ave & 14th Pl,320,Loomis St & Lexington St,Subscriber,Male,1957
23694544,2019-07-11 18:22:18 UTC,2019-07-11 18:26:06 UTC,4654,227.0,281,Western Ave & 24th St,446,Western Ave & 28th St,Subscriber,Male,1948
23694618,2019-07-11 18:23:23 UTC,2019-07-11 18:31:17 UTC,1944,474.0,254,Pine Grove Ave & Irving Park Rd,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1952
23694693,2019-07-11 18:24:45 UTC,2019-07-11 18:32:45 UTC,830,479.0,113,Bissell St & Armitage Ave,144,Larrabee St & Webster Ave,Subscriber,Male,1954
23694744,2019-07-11 18:25:44 UTC,2019-07-11 19:14:46 UTC,499,2942.0,322,Kimbark Ave & 53rd St,148,State St & 33rd St,Customer,Male,2000
23694747,2019-07-11 18:25:46 UTC,2019-07-11 18:58:58 UTC,889,1992.0,420,Ellis Ave & 55th St,121,Blackstone Ave & Hyde Park Blvd,Subscriber,Male,1953
23694766,2019-07-11 18:26:04 UTC,2019-07-11 19:15:09 UTC,2608,2944.0,322,Kimbark Ave & 53rd St,148,State St & 33rd St,Customer,Male,2000
23694774,2019-07-11 18:26:14 UTC,2019-07-11 18:34:55 UTC,6228,521.0,14,Morgan St & 18th St,339,Emerald Ave & 31st St,Subscriber,Male,2000
23694879,2019-07-11 18:27:12 UTC,2019-07-11 18:31:09 UTC,1984,237.0,32,Racine Ave & Congress Pkwy,80,Aberdeen St & Monroe St,Subscriber,Male,1953
23695056,2019-07-11 18:30:40 UTC,2019-07-11 18:47:28 UTC,3978,1008.0,43,Michigan Ave & Washington St,273,Michigan Ave & 18th St,Subscriber,Male,1957
23695121,2019-07-11 18:31:35 UTC,2019-07-11 18:37:45 UTC,1944,369.0,254,Pine Grove Ave & Irving Park Rd,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1952
23695131,2019-07-11 18:31:48 UTC,2019-07-11 19:04:08 UTC,4273,1940.0,35,Streeter Dr & Grand Ave,370,Calumet Ave & 21st St,Customer,Female,2000
23695151,2019-07-11 18:32:05 UTC,2019-07-11 18:57:54 UTC,5943,1548.0,149,Calumet Ave & 33rd St,147,Indiana Ave & 26th St,Customer,Male,2000
23695281,2019-07-11 18:34:19 UTC,2019-07-11 18:37:21 UTC,2598,181.0,254,Pine Grove Ave & Irving Park Rd,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1952
23695415,2019-07-11 18:36:37 UTC,2019-07-11 18:44:03 UTC,317,446.0,241,Morgan St & Polk St,57,Clinton St & Roosevelt Rd,Subscriber,Female,2000
23695439,2019-07-11 18:37:08 UTC,2019-07-11 18:43:59 UTC,1433,411.0,299,Halsted St & Roscoe St,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1953
23695514,2019-07-11 18:38:43 UTC,2019-07-11 19:16:53 UTC,2598,2289.0,254,Pine Grove Ave & Irving Park Rd,249,Montrose Harbor,Subscriber,Male,1952
23695516,2019-07-11 18:38:45 UTC,2019-07-11 19:16:20 UTC,1944,2255.0,254,Pine Grove Ave & Irving Park Rd,249,Montrose Harbor,Subscriber,Female,1952
23695824,2019-07-11 18:44:33 UTC,2019-07-11 18:50:15 UTC,5038,342.0,26,McClurg Ct & Illinois St,6,Dusable Harbor,Subscriber,Male,1954
23695966,2019-07-11 18:47:39 UTC,2019-07-11 18:49:29 UTC,5830,110.0,106,State St & Pearson St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Female,2001
23695973,2019-07-11 18:47:45 UTC,2019-07-11 18:56:34 UTC,1050,528.0,140,Dearborn Pkwy & Delaware Pl,126,Clark St & North Ave,Subscriber,Male,1953
23696069,2019-07-11 18:49:34 UTC,2019-07-11 18:53:22 UTC,4166,228.0,304,Broadway & Waveland Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1952
23696109,2019-07-11 18:50:10 UTC,2019-07-11 19:19:10 UTC,4455,1739.0,263,Rhodes Ave & 32nd St,263,Rhodes Ave & 32nd St,Subscriber,Female,1959
23696149,2019-07-11 18:50:57 UTC,2019-07-11 18:56:19 UTC,3578,321.0,596,Benson Ave & Church St,625,Chicago Ave & Dempster St,Subscriber,Male,1959
23696493,2019-07-11 18:57:41 UTC,2019-07-11 19:31:12 UTC,4415,2010.0,454,Broadway & Granville Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Female,1955
23696650,2019-07-11 19:01:26 UTC,2019-07-11 19:06:38 UTC,554,312.0,114,Sheffield Ave & Waveland Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1951
23696768,2019-07-11 18:54:37 UTC,2019-07-11 19:17:54 UTC,4806,1396.0,202,Halsted St & 18th St,284,Michigan Ave & Jackson Blvd,Customer,Male,2000
23697038,2019-07-11 19:09:34 UTC,2019-07-11 19:28:24 UTC,1627,1129.0,177,Theater on the Lake,114,Sheffield Ave & Waveland Ave,Subscriber,Male,1954
23697382,2019-07-11 19:16:32 UTC,2019-07-11 19:50:41 UTC,1944,2049.0,249,Montrose Harbor,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1952
23697421,2019-07-11 19:17:29 UTC,2019-07-11 19:51:58 UTC,2598,2069.0,249,Montrose Harbor,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1952
23697607,2019-07-11 19:22:00 UTC,2019-07-11 19:51:36 UTC,1756,1775.0,394,Clark St & 9th St (AMLI),41,Federal St & Polk St,Customer,Male,2000
23697761,2019-07-11 19:24:17 UTC,2019-07-11 19:43:14 UTC,5227,1136.0,76,Lake Shore Dr & Monroe St,197,Michigan Ave & Madison St,Customer,Male,2000
23697780,2019-07-11 19:24:17 UTC,2019-07-11 19:43:07 UTC,2431,1129.0,76,Lake Shore Dr & Monroe St,197,Michigan Ave & Madison St,Customer,Male,2002
23697793,2019-07-11 19:26:25 UTC,2019-07-11 19:29:36 UTC,2608,190.0,148,State St & 33rd St,149,Calumet Ave & 33rd St,Subscriber,Male,2000
23697977,2019-07-11 19:31:13 UTC,2019-07-11 19:54:44 UTC,5333,1410.0,43,Michigan Ave & Washington St,150,Fort Dearborn Dr & 31st St,Subscriber,Male,1958
23698057,2019-07-11 19:33:11 UTC,2019-07-11 20:09:24 UTC,758,2173.0,5,State St & Harrison St,14,Morgan St & 18th St,Subscriber,Female,2000
23698071,2019-07-11 19:33:26 UTC,2019-07-11 19:35:42 UTC,2067,135.0,454,Broadway & Granville Ave,454,Broadway & Granville Ave,Subscriber,Male,1959
23698241,2019-07-11 19:37:50 UTC,2019-07-11 19:46:33 UTC,5983,522.0,125,Rush St & Hubbard St,50,Clark St & Ida B Wells Dr,Subscriber,Male,1956
23698298,2019-07-11 19:39:10 UTC,2019-07-11 19:54:41 UTC,799,931.0,20,Sheffield Ave & Kingsbury St,131,Lincoln Ave & Belmont Ave,Subscriber,Male,1949
23698470,2019-07-11 19:43:56 UTC,2019-07-11 19:51:14 UTC,6182,438.0,289,Wells St & Concord Ln,23,Orleans St & Elm St,Subscriber,Male,1959
23698577,2019-07-11 19:46:56 UTC,2019-07-11 19:50:32 UTC,2608,216.0,149,Calumet Ave & 33rd St,148,State St & 33rd St,Subscriber,Male,2000
23698667,2019-07-11 19:49:14 UTC,2019-07-11 19:54:00 UTC,2840,285.0,126,Clark St & North Ave,180,Ritchie Ct & Banks St,Subscriber,Female,1958
23698727,2019-07-11 19:50:38 UTC,2019-07-11 21:54:08 UTC,2683,7409.0,43,Michigan Ave & Washington St,164,Franklin St & Lake St,Customer,Male,2000
23698884,2019-07-11 19:54:54 UTC,2019-07-11 20:09:51 UTC,5333,896.0,150,Fort Dearborn Dr & 31st St,267,Lake Park Ave & 47th St,Subscriber,Male,1958
23698997,2019-07-11 19:59:08 UTC,2019-07-11 20:15:50 UTC,4372,1001.0,216,California Ave & Division St,276,California Ave & North Ave,Subscriber,Male,2001
23699115,2019-07-11 20:03:01 UTC,2019-07-11 20:10:15 UTC,4735,433.0,531,Central Ave & Lake St,550,Central Ave & Chicago Ave,Subscriber,Male,1959
23699207,2019-07-11 20:06:50 UTC,2019-07-11 20:23:58 UTC,6374,1027.0,35,Streeter Dr & Grand Ave,359,Larrabee St & Division St,Subscriber,Male,1955
23699230,2019-07-11 20:07:03 UTC,2019-07-11 20:17:06 UTC,3322,602.0,320,Loomis St & Lexington St,137,Morgan Ave & 14th Pl,Subscriber,Male,1957
23699253,2019-07-11 20:07:23 UTC,2019-07-11 20:16:52 UTC,6397,569.0,320,Loomis St & Lexington St,137,Morgan Ave & 14th Pl,Subscriber,Male,1957
23699497,2019-07-11 20:15:21 UTC,2019-07-11 20:19:53 UTC,6080,271.0,663,Lincolnwood Dr & Central St,601,Central St Metra,Subscriber,Male,2001
23699514,2019-07-11 20:15:58 UTC,2019-07-11 20:21:02 UTC,4372,303.0,276,California Ave & North Ave,216,California Ave & Division St,Subscriber,Male,2001
23699518,2019-07-11 20:16:02 UTC,2019-07-11 20:31:44 UTC,859,941.0,320,Loomis St & Lexington St,321,Wabash Ave & 9th St,Subscriber,Female,2000
23699560,2019-07-11 20:17:18 UTC,2019-07-11 20:50:29 UTC,1942,1990.0,431,Eberhart Ave & 61st St,355,South Shore Dr & 67th St,Customer,Female,2000
23699619,2019-07-11 20:19:52 UTC,2019-07-11 20:57:57 UTC,4188,2284.0,174,Canal St & Madison St,67,Sheffield Ave & Fullerton Ave,Subscriber,Female,1958
23699647,2019-07-11 20:20:09 UTC,2019-07-11 20:22:58 UTC,3584,169.0,80,Aberdeen St & Monroe St,32,Racine Ave & Congress Pkwy,Subscriber,Male,1953
23699792,2019-07-11 20:26:42 UTC,2019-07-11 20:32:52 UTC,4654,370.0,446,Western Ave & 28th St,442,California Ave & 23rd Pl,Subscriber,Male,1948
23699803,2019-07-11 20:27:16 UTC,2019-07-11 20:45:18 UTC,4335,1082.0,35,Streeter Dr & Grand Ave,84,Milwaukee Ave & Grand Ave,Customer,Male,2000
23699807,2019-07-11 20:27:18 UTC,2019-07-11 20:52:35 UTC,183,1517.0,238,Wolcott (Ravenswood) Ave & Montrose Ave,487,California Ave & Byron St,Customer,Male,2002
23699862,2019-07-11 20:28:59 UTC,2019-07-11 20:45:09 UTC,3187,970.0,35,Streeter Dr & Grand Ave,84,Milwaukee Ave & Grand Ave,Customer,Male,2000
23699949,2019-07-11 20:32:10 UTC,2019-07-11 20:47:22 UTC,4034,911.0,29,Noble St & Milwaukee Ave,621,Aberdeen St & Randolph St,Subscriber,Male,1953
23700178,2019-07-11 20:42:37 UTC,2019-07-11 20:51:47 UTC,3686,550.0,53,Wells St & Huron St,126,Clark St & North Ave,Subscriber,Male,1956
23700297,2019-07-11 20:47:10 UTC,2019-07-11 20:51:55 UTC,37,285.0,519,Wolcott Ave & Fargo Ave,514,Ridge Blvd & Howard St,Subscriber,Male,1951
23700367,2019-07-11 20:50:51 UTC,2019-07-11 20:59:30 UTC,4401,518.0,597,Chicago Ave & Washington St,514,Ridge Blvd & Howard St,Subscriber,Female,1956
23700376,2019-07-11 20:51:14 UTC,2019-07-11 21:22:03 UTC,789,1848.0,99,Lake Shore Dr & Ohio St,27,Larrabee St & North Ave,Customer,Male,2002
23700392,2019-07-11 20:51:49 UTC,2019-07-11 21:06:58 UTC,4011,909.0,172,Rush St & Cedar St,7,Field Blvd & South Water St,Subscriber,Male,1953
23700444,2019-07-11 20:54:30 UTC,2019-07-11 20:59:46 UTC,934,315.0,22,May St & Taylor St,320,Loomis St & Lexington St,Subscriber,Male,2000
23700735,2019-07-11 21:06:44 UTC,2019-07-11 21:34:40 UTC,1733,1675.0,183,Damen Ave & Thomas St (Augusta Blvd),257,Lincoln Ave & Waveland Ave,Subscriber,Female,1959
23700815,2019-07-11 21:09:23 UTC,2019-07-11 21:46:00 UTC,2868,2196.0,192,Canal St & Adams St,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1904
23700824,2019-07-11 21:06:58 UTC,2019-07-11 21:11:34 UTC,2456,276.0,133,Kingsbury St & Kinzie St,74,Kingsbury St & Erie St,Subscriber,Male,1957
23701115,2019-07-11 21:25:59 UTC,2019-07-11 21:57:05 UTC,4829,1865.0,25,Michigan Ave & Pearson St,225,Halsted St & Dickens Ave,Customer,Male,2000
23701270,2019-07-11 21:35:15 UTC,2019-07-11 21:38:09 UTC,2924,173.0,148,State St & 33rd St,149,Calumet Ave & 33rd St,Subscriber,Male,2000
23701331,2019-07-11 21:39:07 UTC,2019-07-11 21:47:50 UTC,250,522.0,509,Troy St & North Ave,222,Milwaukee Ave & Rockwell St,Subscriber,Female,2001
23701362,2019-07-11 21:41:19 UTC,2019-07-11 22:08:19 UTC,4584,1620.0,626,Delano Ct & Roosevelt Rd,129,Blue Island Ave & 18th St,Customer,Male,2000
23701377,2019-07-11 21:42:09 UTC,2019-07-11 21:47:47 UTC,5506,337.0,345,Lake Park Ave & 56th St,423,University Ave & 57th St,Subscriber,Male,1953
23701531,2019-07-11 21:52:30 UTC,2019-07-11 22:13:51 UTC,613,1281.0,374,Western Ave & Walton St,504,Campbell Ave & Fullerton Ave,Subscriber,Male,1956
23701588,2019-07-11 21:57:19 UTC,2019-07-11 21:59:53 UTC,2079,153.0,141,Clark St & Lincoln Ave,118,Sedgwick St & North Ave,Subscriber,Female,1959
23701787,2019-07-11 22:12:05 UTC,2019-07-11 23:46:16 UTC,2547,5651.0,34,Cannon Dr & Fullerton Ave,34,Cannon Dr & Fullerton Ave,Customer,Male,2000
23701817,2019-07-11 22:14:04 UTC,2019-07-11 22:39:29 UTC,613,1524.0,504,Campbell Ave & Fullerton Ave,131,Lincoln Ave & Belmont Ave,Subscriber,Male,1956
23701877,2019-07-11 22:18:40 UTC,2019-07-11 22:22:03 UTC,2924,203.0,149,Calumet Ave & 33rd St,148,State St & 33rd St,Subscriber,Male,2000
23701939,2019-07-11 22:24:47 UTC,2019-07-11 22:47:16 UTC,5969,1349.0,487,California Ave & Byron St,326,Clark St & Leland Ave,Customer,Male,2002
23702009,2019-07-11 22:32:09 UTC,2019-07-11 22:47:54 UTC,322,944.0,71,Morgan St & Lake St,29,Noble St & Milwaukee Ave,Subscriber,Male,1953
23702074,2019-07-11 22:38:52 UTC,2019-07-11 22:42:35 UTC,2918,223.0,55,Halsted St & Roosevelt Rd,241,Morgan St & Polk St,Subscriber,Female,2000
23702215,2019-07-11 22:52:48 UTC,2019-07-11 22:58:51 UTC,4400,362.0,77,Clinton St & Madison St,56,Desplaines St & Kinzie St,Subscriber,Male,1955
23702366,2019-07-11 23:17:52 UTC,2019-07-11 23:36:27 UTC,2321,1114.0,59,Wabash Ave & Roosevelt Rd,320,Loomis St & Lexington St,Subscriber,Female,2000
23702448,2019-07-11 23:35:33 UTC,2019-07-11 23:47:04 UTC,3176,690.0,141,Clark St & Lincoln Ave,172,Rush St & Cedar St,Subscriber,Male,1956
23702669,2019-07-12 01:51:01 UTC,2019-07-12 01:55:38 UTC,6195,277.0,76,Lake Shore Dr & Monroe St,39,Wabash Ave & Adams St,Subscriber,Male,1959
23702693,2019-07-12 02:18:51 UTC,2019-07-12 02:20:47 UTC,4598,116.0,120,Wentworth Ave & Cermak Rd (Temp),132,Wentworth Ave & 24th St (Temp),Subscriber,Male,2000
23702752,2019-07-12 04:40:25 UTC,2019-07-12 04:49:22 UTC,6195,536.0,39,Wabash Ave & Adams St,6,Dusable Harbor,Subscriber,Male,1959
23702819,2019-07-12 05:25:28 UTC,2019-07-12 05:29:56 UTC,2656,268.0,174,Canal St & Madison St,49,Dearborn St & Monroe St,Subscriber,Male,1953
23702864,2019-07-12 05:38:57 UTC,2019-07-12 05:44:45 UTC,5587,347.0,168,Michigan Ave & 14th St,321,Wabash Ave & 9th St,Subscriber,Female,1954
23702973,2019-07-12 05:56:53 UTC,2019-07-12 06:06:23 UTC,2510,570.0,22,May St & Taylor St,71,Morgan St & Lake St,Subscriber,Male,1952
23702979,2019-07-12 05:57:41 UTC,2019-07-12 06:14:48 UTC,6469,1026.0,481,California Ave & Montrose Ave,481,California Ave & Montrose Ave,Subscriber,Male,1952
23703029,2019-07-12 06:08:09 UTC,2019-07-12 06:25:56 UTC,3582,1067.0,94,Clark St & Armitage Ave,44,State St & Randolph St,Subscriber,Male,1956
23703035,2019-07-12 06:08:35 UTC,2019-07-12 06:43:56 UTC,6055,2121.0,177,Theater on the Lake,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Female,1956
23703074,2019-07-12 06:13:41 UTC,2019-07-12 06:22:30 UTC,542,529.0,192,Canal St & Adams St,194,Wabash Ave & Wacker Pl,Subscriber,Male,1958
23703082,2019-07-12 06:14:13 UTC,2019-07-12 06:17:07 UTC,2904,173.0,59,Wabash Ave & Roosevelt Rd,168,Michigan Ave & 14th St,Subscriber,Female,1954
23703084,2019-07-12 06:14:30 UTC,2019-07-12 06:29:10 UTC,2101,879.0,192,Canal St & Adams St,161,Rush St & Superior St,Subscriber,Male,1958
23703094,2019-07-12 06:15:42 UTC,2019-07-12 06:21:03 UTC,952,320.0,286,Franklin St & Adams St (Temp),100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1958
23703101,2019-07-12 06:16:25 UTC,2019-07-12 06:28:23 UTC,3584,718.0,638,Clinton St & Jackson Blvd,47,State St & Kinzie St,Subscriber,Male,1956
23703129,2019-07-12 06:20:04 UTC,2019-07-12 06:34:42 UTC,5224,878.0,68,Clinton St & Tilden St,55,Halsted St & Roosevelt Rd,Subscriber,Male,1958
23703178,2019-07-12 06:26:06 UTC,2019-07-12 06:28:22 UTC,6386,135.0,296,Broadway & Belmont Ave,296,Broadway & Belmont Ave,Subscriber,Male,1947
23703190,2019-07-12 06:28:16 UTC,2019-07-12 06:59:15 UTC,1173,1858.0,177,Theater on the Lake,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1956
